design_id,site,lat,lon,solar_mw,batt_mw,solar_batt_ratio,mean_soc,soc_p90,dod_w,mean_T,efc_annual,efc_cum,c_rate_max,c_rate_mean,year,t_yr,marginal_cal,marginal_cyc,total_cal,total_cyc
44,Boise,43.6,-116.2,454.4923287310628,227.92777479339804,0.49850476663389426,0.8325191052503043,1.0,0.5438872983827315,29.997654336849617,143.9938302787606,280.9543940466599,0.25980143238712006,0.050461708362701585,2,3,0.7131876832428294,0.31965228663999945,3.713897261494596,1.1234942693570604
44,Boise,43.6,-116.2,454.4923287310628,227.92777479339804,0.49850476663389426,0.8308864978538238,1.0,0.5444736183190443,29.997677510896324,145.44888338890232,424.9482243254205,0.26251276919339567,0.05095634243962455,3,4,0.6047742150630273,0.2990869501343989,4.317068110378873,1.4257593039745877
44,Boise,43.6,-116.2,454.4923287310628,227.92777479339804,0.49850476663389426,0.8294036920920002,1.0,0.5474621568587074,29.99769797599465,146.7317236126162,570.3971077143228,0.2649071621559499,0.051391327137347946,4,5,0.5372457667318917,0.28464731141569843,4.853255438128099,1.7149471250220558
44,Boise,43.6,-116.2,454.4923287310628,227.92777479339804,0.49850476663389426,0.828014969489305,1.0,0.5466964877014724,29.997715609198405,147.90634564150994,717.128831326939,0.2671024587761935,0.05177344514573466,5,6,0.48883134446085563,0.2720225971096648,5.339996344067828,1.992587885525506
44,Boise,43.6,-116.2,454.4923287310628,227.92777479339804,0.49850476663389426,0.8266933535195075,1.0,0.5491744164573905,29.997728727547905,149.00080045912156,865.0351769684489,0.269150299438218,0.05214048984748495,6,7,0.451155556140705,0.2632725167689296,5.7879152012892385,2.262498743408549
44,Boise,43.6,-116.2,454.4923287310628,227.92777479339804,0.49850476663389426,0.8254203391396325,1.0,0.5476353277728584,29.997741134076243,150.0349546902232,1014.0359774275705,0.2710870212198269,0.052509562707516486,7,8,0.4220589371159562,0.25374313170432794,6.2072654054270595,2.5251268310610118
44,Boise,43.6,-116.2,454.4923287310628,227.92777479339804,0.49850476663389426,0.8241898586513623,1.0,0.541942084414849,29.99775294968796,151.01940614232552,1164.0709321177937,0.2729314979292953,0.05285275519087733,8,9,0.3972421475768959,0.24654368805620352,6.600875044782091,2.781568931060879
44,Boise,43.6,-116.2,454.4923287310628,227.92777479339804,0.49850476663389426,0.8229928571621559,1.0,0.5444712831730993,29.997764278466214,151.9630916411818,1315.0903382601193,0.27469997747476516,0.0531408492632599,9,10,0.37727821116294,0.24000583452732505,6.974843268952423,3.0333070613041633
44,Boise,43.6,-116.2,454.4923287310628,227.92777479339804,0.49850476663389426,0.8218226427264248,1.0,0.5463467598050362,29.997775208357695,152.87317161799243,1467.0534299013011,0.27640618877940093,0.053423934610834015,10,11,0.36036837471770244,0.2340744413313831,7.331057733410964,3.2798013811512248
44,Boise,43.6,-116.2,454.4923287310628,227.92777479339804,0.49850476663389426,0.8206564182117816,1.0,0.5466214424432043,29.99778579675471,153.75452907418511,1619.9266015192936,0.27805909107064175,0.053715648310643724,11,12,0.3444863528335498,0.22950258484301322,7.670495589666457,3.523088459956425
44,Boise,43.6,-116.2,454.4923287310628,227.92777479339804,0.49850476663389426,0.8195098757702135,1.0,0.5484071653895121,29.997796079844786,154.61021767225165,1773.6811305934787,0.27966433340702496,0.05400088862587193,12,13,0.33173884457879055,0.22364569957568792,7.997513119605975,3.7627256370193756
45,Fargo,46.9,-96.8,444.7417587339967,233.53094288262628,0.47610581412066444,0.8012385597972291,1.0,0.5449002337425772,29.997519287619433,136.60191478614965,0.0,0.25,0.0455086753605632,0,1,2.0370805966458096,0.44767360302655784,2.0370805966458096,0.44767360302655784
45,Fargo,46.9,-96.8,444.7417587339967,233.53094288262628,0.47610581412066444,0.7963300516009637,1.0,0.5475666832456519,29.997572427505805,139.84766631344849,136.60191478614965,0.25637016852923733,0.04660283126986658,1,2,0.8809717150621212,0.34614335441162664,2.9163590583507757,0.7939246760989159
45,Fargo,46.9,-96.8,444.7417587339967,233.53094288262628,0.47610581412066444,0.7937749153722052,1.0,0.5429956902401509,29.997598997088836,141.4656555372334,276.44958109959816,0.25955520962008966,0.04714502021192748,2,3,0.6928743708005416,0.3155978593373475,3.6088886781518457,1.112153242977846
45,Fargo,46.9,-96.8,444.7417587339967,233.53094288262628,0.47610581412066444,0.7915236163471351,1.0,0.5466822862774534,29.99762105504993,142.7978370905421,417.91523663683154,0.2621994179375733,0.04756948897302365,3,4,0.58605086495646,0.29712068160275407,4.193311145536038,1.4128163280550665
45,Fargo,46.9,-96.8,444.7417587339967,233.53094288262628,0.47610581412066444,0.7894366246159763,1.0,0.5493874361541767,29.997640544477985,143.96319112494444,560.7130737273736,0.26453572216623034,0.047947678291113745,4,5,0.5215144324126486,0.2834244926756422,4.71374096858875,1.700962592654983
45,Fargo,46.9,-96.8,444.7417587339967,233.53094288262628,0.47610581412066444,0.7874590455791592,1.0,0.5446654515004143,29.99765845164589,145.0171520913285,704.6762648523181,0.2666823522256355,0.04829304778581179,5,6,0.4742744170101485,0.26928813045032673,5.18557257536234,1.9755770117416627
45,Fargo,46.9,-96.8,444.7417587339967,233.53094288262628,0.47610581412066444,0.7855067554932568,1.0,0.5454291105558127,29.99767511731672,145.99132817509792,849.6934169436466,0.26868015724738503,0.048628801634515585,6,7,0.43749884033674036,0.2603616351865867,5.619686513080946,2.2417801499911447
45,Fargo,46.9,-96.8,444.7417587339967,233.53094288262628,0.47610581412066444,0.7835770299989091,1.0,0.5464126594912068,29.997690868576328,146.90836517076303,995.6847451187446,0.2705683467989719,0.04894614294085926,7,8,0.4092889978949854,0.25083725378373734,6.02573419768684,2.5008195983608252
45,Fargo,46.9,-96.8,444.7417587339967,233.53094288262628,0.47610581412066444,0.7816831796214601,1.0,0.5441474428716433,29.997705867154384,147.77880518631488,1142.5931102895076,0.27236630830079367,0.04922110801209679,8,9,0.3842599842015151,0.2443207692183309,6.405851824717826,2.7553734803474703
45,Fargo,46.9,-96.8,444.7417587339967,233.53094288262628,0.47610581412066444,0.7798220382525713,1.0,0.5447306508881081,29.99771823239877,148.6106778450448,1290.3719154758226,0.27408918013432426,0.04947498337609558,9,10,0.36562215642693996,0.23814986035447205,6.767433862916013,3.004972119792083
45,Fargo,46.9,-96.8,444.7417587339967,233.53094288262628,0.47610581412066444,0.7779863884156464,1.0,0.5457538902620845,29.997728641885246,149.41294773694813,1438.9825933208674,0.27575410626306635,0.04977281445332803,10,11,0.34922930408343866,0.23114303499886457,7.111630790131396,3.2480242839341105
45,Fargo,46.9,-96.8,444.7417587339967,233.53094288262628,0.47610581412066444,0.7761542011097325,1.0,0.5445169157881232,29.99773870635497,150.16777824524462,1588.3955410578155,0.2773638493231518,0.050002303535107165,11,12,0.3334292642250869,0.22657387635985238,7.439211302144002,3.4870680162781156
45,Fargo,46.9,-96.8,444.7417587339967,233.53094288262628,0.47610581412066444,0.7742712383328081,1.0,0.5464579319374266,29.99774847228375,150.88125043253862,1738.56331930306,0.27892584280275023,0.050179417669976766,12,13,0.3212325375900784,0.2209324548041005,7.754498293802016,3.722739484513894
46,Fargo,46.9,-96.8,545.5476790048342,281.07752231593724,0.485228838746866,0.8524820344754249,1.0,0.5486974988777003,29.997082189826074,114.96291976246255,0.0,0.25,0.03910801345555779,0,1,2.129694467741482,0.37412596118304525,2.129694467741482,0.37412596118304525
46,Fargo,46.9,-96.8,545.5476790048342,281.07752231593724,0.485228838746866,0.8478382647160977,1.0,0.5504862407997038,29.997150141719114,117.79839772001448,114.96291976246255,0.2564203039543186,0.04001028257444757,1,2,0.9219468796286803,0.29021643048912327,3.0499187670106114,0.6646431521392518
46,Fargo,46.9,-96.8,545.5476790048342,281.07752231593724,0.485228838746866,0.8456013922406126,1.0,0.47378814622608545,29.99717820562622,119.18698668281169,232.761317482477,0.2595666759656668,0.04046467569095839,2,3,0.7240935211969006,0.26353649925603717,3.773646583712418,0.9304036350509897
46,Fargo,46.9,-96.8,545.5476790048342,281.07752231593724,0.485228838746866,0.8436659827164965,1.0,0.5414560128426494,29.99720129923615,120.32826961728483,351.94830416528873,0.2621558054001589,0.04084032114014323,3,4,0.6135429433822646,0.24894942377849016,4.385593826613151,1.1823178020163934
46,Fargo,46.9,-96.8,545.5476790048342,281.07752231593724,0.485228838746866,0.8419096939109914,1.0,0.5400532576475309,29.997221642227178,121.33264361055744,472.27657378257356,0.2644365504638932,0.041184170667920954,4,5,0.5452849121511143,0.23724041364114035,4.929886026632584,1.4235085631549653
46,Fargo,46.9,-96.8,545.5476790048342,281.07752231593724,0.485228838746866,0.8402504867050142,1.0,0.542183764695396,29.997240244661516,122.2505867159375,593.609217393131,0.26652215381635314,0.041488905617105463,5,6,0.4959213025890836,0.22587194527925258,5.423573595380446,1.653652777801914
46,Fargo,46.9,-96.8,545.5476790048342,281.07752231593724,0.485228838746866,0.8386658491574382,1.0,0.5424956787864714,29.997257528104818,123.10308272185375,715.8598041090685,0.26845987909691016,0.041725705457884746,6,7,0.45735201075133247,0.2180926989799148,5.877739708889698,1.876486746301767
46,Fargo,46.9,-96.8,545.5476790048342,281.07752231593724,0.485228838746866,0.8371103543789712,1.0,0.5460713724640697,29.997273811712464,123.90604510082503,838.9628868309222,0.2702855082636471,0.04199015128137589,7,8,0.4277868767117736,0.21079251453405567,6.302689931804764,2.093597459308052
46,Fargo,46.9,-96.8,545.5476790048342,281.07752231593724,0.485228838746866,0.8355578793454745,1.0,0.5483808649839664,29.997289305511956,124.664027196982,962.8689319317473,0.2720225884530417,0.042228369689534945,8,9,0.4019101172763868,0.20565741639143553,6.700996656140543,2.307364782669307
46,Fargo,46.9,-96.8,545.5476790048342,281.07752231593724,0.485228838746866,0.8341135617531573,1.0,0.5496811742330652,29.9973041369845,125.37462509547309,1087.5329591287293,0.27368541216172126,0.04245444955216076,9,10,0.3820691584338203,0.2002997767927699,7.079802121633352,2.5167842897650914
46,Fargo,46.9,-96.8,545.5476790048342,281.07752231593724,0.485228838746866,0.8327281064592333,1.0,0.5445596032910379,29.997318436604733,126.05052423258726,1212.9075842242023,0.2752886074939841,0.04266716532643015,10,11,0.36466770995596587,0.19453613865543495,7.440328460536929,2.7207126722027186
